"$\rho$ g/cm${^3}$" "T (K)" $M(t=0)$ $\alpha_{alt}$ $k_{alt}$ $s_{alt}$ $\alpha_{CAK}$ $k_{CAK}$ "$\dot{M}_{alt}$ ($M_\odot$/yr)" "$\dot{M}_{CAK}$ ($M_\odot$/yr)" "$\dot{M}_{crit,alt}$ ($M_\odot$/yr)" "$\dot{M}_{crit,CAK}$ ($M_\odot$/yr)"
3e-15 16952.28 722.6456893863726 0.5658372431617357 0.1266485095093463 2.1641787031664386 0.5255442292894099 0.13416327495854505 4.272018106148706e-11 2.799191357025153e-11 4.0067587377679313e-11 7.557592706718964e-11
3e-15 17403.36 814.1480545333992 0.5640859074572034 0.1383841603634465 2.287468677636814 0.5287915637276012 0.14576165711074532 8.104516501035721e-11 4.779526646419851e-11 7.656489789716474e-11 1.1304266674993538e-10
3e-15 17866.45 917.8076103106714 0.5614253239691324 0.15245385992707133 2.1560405756940924 0.533147729566613 0.1591002425796016 1.303356014979234e-10 8.428495430207636e-11 1.3399322111943791e-10 1.6930172746702844e-10
3e-15 18341.85 1023.545461044133 0.5585953531002241 0.167648571794571 1.7731863608369778 0.5382231202733371 0.1729646787232698 1.8737414187164783e-10 1.4895455288587407e-10 2.2112858015630381e-10 2.5425276588840505e-10
3e-15 18829.91 1113.3839810369789 0.5561192596270194 0.1820493268282148 1.433087921531153 0.5428023400733001 0.1856637093546589 2.5460946342513725e-10 2.514268379372176e-10 3.519475182294079e-10 3.825047891688522e-10
3e-15 19330.95 1178.8205858024103 0.5541353676082175 0.1934524170368734 1.229145693553538 0.5458496881281852 0.19534622603441262 3.3979181903200095e-10 3.9116680049634623e-10 5.369534623613344e-10 5.741320522499042e-10
3e-15 19845.32 1224.4024922879266 0.5527242262516173 0.19958681836000286 1.1328549037084668 0.5467438997896344 0.20024752822190178 4.5359356602693433e-10 5.49385193576942e-10 8.003967472283612e-10 8.623880586116058e-10
3e-15 20373.38 1255.6320339313786 0.5524793002397232 0.19830516915618254 1.1084888351206985 0.5454977976422422 0.19875796440101398 6.049105608278792e-10 6.917269003559259e-10 1.1799074351721391e-09 1.2922970111679524e-09
3e-15 20915.5 1273.9450528199613 0.5542873242020827 0.18936563809529797 1.124839315450665 0.5435729133645282 0.19059784144689068 7.993173392504467e-10 8.05361204315583e-10 1.7181293921699314e-09 1.9194791525753965e-09
3e-15 21472.03 1280.7762472561494 0.5579863504296705 0.17559882508707703 1.1576076887783227 0.5431537755724256 0.17773363608928747 1.0390654410109654e-09 9.218326416551546e-10 2.476046349206219e-09 2.8155109106585525e-09
3e-15 22043.38 1281.1702805319721 0.5623622513606217 0.16084510400467913 1.1988719795818514 0.5456195796857041 0.16319975748093646 1.3274590543982047e-09 1.0937308600334845e-09 3.5565499862984824e-09 4.079431719247589e-09
3e-15 22629.93 1278.394871166277 0.5665395517837951 0.1478067544882183 1.2534564257098908 0.5507594775598628 0.14972438552940254 1.6850955013445456e-09 1.3714770505347861e-09 5.054000501471667e-09 5.775288255175931e-09
3e-15 23232.08 1265.5737782007204 0.570537170634455 0.13775276588412133 1.3224187010614923 0.5571104214739131 0.1391095777801667 2.1644987828198704e-09 1.7983431384692164e-09 6.714258439996325e-09 7.511457118820143e-09
3e-15 23850.26 1223.9974525105583 0.5747725740170295 0.13103730017710166 1.3964276514743172 0.563115371322595 0.13213649004951356 2.8598821871353063e-09 2.422026616613629e-09 8.79928877066314e-09 9.592996409153694e-09
3e-15 24484.89 1130.7634884877173 0.5793550859651911 0.1275395840920607 1.4784267776196036 0.5681068324567984 0.12879433336000823 3.914446499046828e-09 3.326653857338465e-09 1.1437691666244765e-08 1.2183072782164135e-08
3e-15 25136.4 983.0030163983926 0.5837749154122671 0.12693677172362386 1.615302280601473 0.571960259355384 0.12866473572755088 5.516434063868692e-09 4.642986728158911e-09 1.4802726403493098e-08 1.5471971566506913e-08
3e-15 25805.26 821.995686538561 0.5872275104867045 0.1287777617035556 1.895917838739793 0.574375650994534 0.1311687253649437 7.86802005853912e-09 6.507874638395241e-09 1.9177130050248336e-08 1.9756887325781448e-08
3e-15 26491.9 703.8512771980537 0.5895282657458595 0.13224540518139388 2.370230669401594 0.5752691088172238 0.1354668765040326 1.1143081021530995e-08 9.050797770969707e-09 2.4960767987854775e-08 2.5452186880293802e-08
3e-15 27196.82 648.0401105995121 0.5911433838390133 0.13598938684306602 2.8984880998296907 0.5744009343769004 0.14028527405227478 1.549528975537046e-08 1.224533788980415e-08 3.2465850454556273e-08 3.2860618112281896e-08
3e-15 27920.5 640.468506149421 0.5927048057793867 0.13817141641311326 3.267370871420354 0.5714849298105278 0.14378549316408626 2.100499538272254e-08 1.571390389840789e-08 4.247567177038582e-08 4.276240916501398e-08
3e-15 28663.43 660.9905734546558 0.5951850133530309 0.1368009990021822 3.464920196648893 0.5669450606263703 0.14391882800155728 2.7606584469009505e-08 1.8847144589327586e-08 5.70806512604125e-08 5.7277556924212534e-08
3e-15 29426.13 697.0019340448077 0.5993435006711514 0.13111998399956148 3.487092168288298 0.5624232419308356 0.13966946440966183 3.520310282935538e-08 2.145416884869285e-08 7.827405439453091e-08 7.839176048561785e-08
3e-15 30209.12 746.0835718349651 0.6049364657299905 0.12257592040584417 3.2011493851480997 0.5598408415052589 0.13205019220426154 4.3897814102715894e-08 2.4131556506066966e-08 1.0877853591597986e-07 1.0883534034259122e-07
3e-15 31012.95 810.0559168048612 0.6107229183480697 0.11370161316054433 2.6100585941780845 0.5603096031898098 0.12329888788919394 5.402601741650332e-08 2.797655167835545e-08 1.525702599376218e-07 1.525940497402342e-07
3e-15 31838.17 885.5472371635376 0.6152995608561734 0.10644693250662178 2.0326560024673475 0.5641888837365918 0.11530308037743914 6.608403120080715e-08 3.4414949953598613e-08 2.154876330603408e-07 2.154973777425166e-07
3e-15 32685.35 962.7568028636473 0.6180956085082319 0.10165375340891593 1.6448419933584246 0.5706189150959865 0.10914951827447114 8.10972349319924e-08 4.4971757317522634e-08 3.063257566840385e-07 3.0632958601202045e-07
3e-15 33555.07 1033.3457851838778 0.6193791955033932 0.09941326755614037 1.4130014748561766 0.5772615375006455 0.10543500208100079 1.0105064359934741e-07 6.078957905153045e-08 4.248121433016734e-07 4.2481331848286397e-07
3e-15 34447.93 1095.4174641441136 0.6195020423959828 0.09945325816060202 1.276858189459849 0.5820870311565592 0.10429238352420103 1.2858746006872263e-07 8.28753758819715e-08 5.805741250778281e-07 5.805745108287408e-07
3e-15 35364.55 1150.687856806983 0.6185469007213996 0.10117155214253475 1.2049136649568526 0.5851639186592601 0.10519257672321235 1.6612181141400878e-07 1.1349911913494475e-07 7.845649225896435e-07 7.845650569530197e-07
3e-15 36305.56 1199.2331715644823 0.6168382440371507 0.10349523714072133 1.1816360054855415 0.5878355387213069 0.1069310262379849 2.1526625904146544e-07 1.5630922580747923e-07 1.0534823229332634e-06 1.053482387368566e-06
3e-15 37271.61 1239.8551610519635 0.6153817143340717 0.10522983131547307 1.1933868520983062 0.5909169850777098 0.10826335478005573 2.780367712327418e-07 2.1463326704279677e-07 1.411516293572024e-06 1.4115163442464988e-06
3e-15 38263.36 1273.144923785995 0.6147861817322371 0.10613014305517506 1.2364488702993683 0.5942774396545837 0.10895694705609554 3.590270326125496e-07 2.922957558951825e-07 1.8916139117774725e-06 1.8916139605678603e-06
3e-15 39281.5 1295.1248924294819 0.6142824265160279 0.10730534846973964 1.3289966450628794 0.596571519415583 0.11009762966082942 4.667569825351645e-07 3.949206051042908e-07 2.527157443774633e-06 2.5271575356295e-06
3e-15 40326.74 1286.2776088741389 0.6124799201884126 0.110110457687688 1.4959619882270387 0.5959250846909123 0.11297852608456925 6.132035920105243e-07 5.287161852556053e-07 3.293304048952301e-06 3.2933048950402433e-06
3e-15 41399.79 1223.1452435492727 0.6086167870778143 0.1150213077924385 1.7069615958572422 0.5923473051878932 0.11781352572688243 8.128323318496099e-07 7.053161554923426e-07 4.359971504993652e-06 4.3599775329216676e-06
3e-15 42501.39 1114.7479429632604 0.6037642095330815 0.12114831893271692 1.7727023640823076 0.5887343150857697 0.1233540840576571 1.08668763751054e-06 9.527343163174535e-07 5.875725453411947e-06 5.875753860032788e-06
3e-15 43632.3 1003.766185770528 0.6008008976162711 0.12656523500287173 1.5533119104375983 0.5885094771032701 0.1277872215133709 1.471654047901156e-06 1.3185712373758363e-06 8.068161585986155e-06 8.068261037085312e-06
3e-15 44793.3 918.5856915175542 0.6018890015885873 0.12971370732171544 1.268363398279496 0.5929549738901158 0.12998687637118114 2.0180916471108687e-06 1.8609134286575242e-06 1.1289836515909964e-05 1.1290101572044524e-05
3e-15 45985.2 857.913555011374 0.6067317602255283 0.12984724310374332 1.069680513963661 0.6013998424351469 0.12930291944398503 2.7570209002790114e-06 2.6253938624253146e-06 1.6112912774795212e-05 1.6113462749850188e-05
3e-15 47208.81 808.188861716907 0.613818226688074 0.12645598833375685 0.9514158486459267 0.6126470738465118 0.12514671402403543 3.6695019127972646e-06 3.616655605619862e-06 2.3496980840044533e-05 2.3497919992496978e-05
3e-15 48464.99 753.3593538448107 0.6212723419340173 0.12023546713378352 0.8861889798504252 0.6251004717236341 0.1182134419241731 4.721807713997801e-06 4.820228188708061e-06 3.372738213203207e-05 3.3728662522045e-05
3e-15 49754.58 675.7749068921177 0.6280468066648432 0.11329493796016495 0.8549963928904252 0.6366575091822382 0.1108082888386361 5.9904204936179546e-06 6.29235277678786e-06 4.889236544696308e-05 4.889371194160789e-05
3e-15 51078.49 562.2966168565277 0.6342964608112734 0.10774522392586013 0.8495222948361504 0.6448888597712542 0.10531824430832327 7.749992846118038e-06 8.214481231535549e-06 7.305471278234244e-05 7.305584167829452e-05
3e-15 52437.63 423.3952037753869 0.6348587721458732 0.10745633842293323 0.903109418696126 0.6429536326571974 0.10565089932554919 1.0586390106905567e-05 1.1014552465537219e-05 0.0001139526704168677 0.00011395344688228958
3e-15 53832.94 297.59561664462274 0.611634825076212 0.12508861100232377 1.1589443242387216 0.6129758141256025 0.1244076358560132 1.672243746593883e-05 1.674720670322184e-05 0.00018882717285173645 0.0001888276449578148
3e-15 55265.37 214.71366534583623 0.5591997904544844 0.18994506744078693 1.9039303165193682 0.5501733957368784 0.19180019967363587 4.095820690508554e-05 4.0317931021450615e-05 0.0003427361523924519 0.00034273643737617386
3e-15 56735.92 174.60714498669827 0.4998516640667321 0.36489145955875496 2.7826864336611052 0.5003343042990833 0.3652666880268813 0.00023596571020906908 0.0002363822948755755 0.0007325964783828643 0.0007325966285893127
3e-15 58245.59 169.1910491456882 0.549022086875901 0.6831844346670617 0.8160039897193058 0.5299064064259567 0.6769683892264807 0.0018010578621577191 0.0019849940809538013 0.002300261768270776 0.0023002618272883247
3e-15 59795.44 219.16707677316467 0.8594063626207102 1.5557814214676693 0.38189227831229366 0.6218316989661271 1.0501530941293116 nan nan nan nan
3e-15 61386.53 449.65443396082003 0.8905973236082394 1.5778422466596704 0.4897643405084162 0.7149530939373263 1.3778584439385742 nan nan nan nan
3e-15 63019.95 1269.056085713394 0.8951044476052188 1.6797112182315233 0.567802490051489 0.7898119264205639 1.6216357140503097 nan nan nan nan
3e-15 64696.84 3731.224246197527 0.9100951660452368 1.8326376058685725 0.5715521653452331 0.8443897042165935 1.8016711846030071 nan nan nan nan
3e-15 66418.34 10302.332246283351 0.9219901112187262 1.972526057554703 0.5599629541550291 0.882013846268919 1.9457042163260627 nan nan nan nan
3e-15 68185.66 26329.21192339693 0.9307630968587193 2.096569081837896 0.5483968570317296 0.9077042171399536 2.067746138274884 nan nan nan nan
3e-15 70000.0 61489.01896391968 0.9375653751648862 2.204885699014864 0.5388357578603836 0.9252306467399146 2.1724396377979276 nan nan nan nan
1e-14 5200.0 1608.7463399882647 0.6250838344431666 0.14729078486842503 0.7735755867837905 0.6610323578820569 0.13990029595285566 nan 1.9775662353710333e-14 nan 6.088607038534578e-16
1e-14 5338.37 1344.7929819295412 0.6198711955631113 0.14585340041422282 0.776619018661253 0.6550295001485652 0.13871756261766433 nan 2.0133758621973197e-14 nan 9.566571745620808e-16
1e-14 5480.41 1149.5284613298431 0.6146767126571998 0.14492634950512737 0.7796055776208816 0.6491598161208071 0.13797571635204717 nan 2.06980348831921e-14 nan 1.397503030775461e-15
1e-14 5626.24 1001.5157708385109 0.609840701782544 0.1446184570286875 0.7822898393435542 0.6436050179522997 0.13782115534218295 nan 2.1662403932111964e-14 nan 1.895695688364917e-15
1e-14 5775.95 885.06226163452 0.6058423810519201 0.1450864688549357 0.784015522958293 0.6385998970708291 0.13845751668285933 nan 2.3332047650526046e-14 nan 2.443484221455138e-15
1e-14 5929.64 788.6109244901272 0.6032660945502817 0.1465261328577118 0.7836570726169058 0.6344412653812467 0.14013011207063045 nan 2.6210432895305432e-14 nan 3.0088242004878847e-15
1e-14 6087.42 703.6244435867474 0.602662517737552 0.14911418636482568 0.7801787893982411 0.6314351003562695 0.1430557884604556 nan 3.1108255278947954e-14 nan 3.533897889565904e-15
1e-14 6249.4 623.2318094988462 0.6042914085158828 0.15284829829271326 0.7738911811091032 0.6297253052461392 0.14725285491090068 nan 3.917218445654236e-14 nan 3.387969659816813e-15
1e-14 6415.69 541.0327803084072 0.6078187919382332 0.1572757851078875 0.7676493811314645 0.6290536291770057 0.15226778964713297 nan 5.153410883810945e-14 nan 2.6785086842633893e-15
1e-14 6586.4 452.7176436664176 0.6121981217392144 0.16125556971939403 0.765905304083264 0.6286275055706824 0.1569422623275833 nan 6.805586949719835e-14 nan 1.89328106187031e-15
1e-14 6761.66 360.0330349188378 0.616079015880479 0.16307208329183967 0.7701191548396051 0.6272838645877966 0.15953001762053287 nan 8.533046056351425e-14 nan 1.2458921706744629e-15
1e-14 6941.58 270.48479229652014 0.6185815448090092 0.1611328502489319 0.775848096606429 0.6239019842727045 0.15839200441731233 nan 9.644064447378636e-14 nan 7.226104873004684e-16
1e-14 7126.29 192.97547278432225 0.6193571317618976 0.15491568541536269 0.7790321748242897 0.6178674107173734 0.15291804514791152 nan 9.549615667421966e-14 nan 3.9888495445980095e-16
1e-14 7315.91 133.43747486048406 0.6177990438283095 0.14526231955475474 0.7828022094182209 0.6093062823373959 0.14383495931879398 nan 8.313506918415058e-14 nan 2.2470428258268317e-16
1e-14 7510.58 92.15087023029342 0.612659145769621 0.13366170274239425 0.7948060365446163 0.5988128015453102 0.13259571125493416 nan 6.51544071023227e-14 nan 1.3597820314785049e-16
1e-14 7710.42 65.49079670832863 0.6025750265690225 0.12147072964260174 0.8227629973158319 0.5869746281986636 0.12063060398071673 nan 4.714790129877701e-14 nan 1.6524623630754164e-16
1e-14 7915.59 49.205035702975785 0.5869114862771473 0.10972445708626219 0.8744141644254371 0.5742585479838305 0.1090386429134327 nan 3.221485447897924e-14 nan 3.0401317172016096e-16
1e-14 8126.21 39.942875633758156 0.5662781074509813 0.0991874776459437 0.9627611295679737 0.5611162324033795 0.09854226100046845 nan 2.1275840862394394e-14 nan 6.551858255760008e-16
1e-14 8342.44 35.43856098404381 0.5427940608255906 0.09038286376231691 1.1198222467693069 0.5481549109090815 0.08953269856756985 nan 1.4017924611751075e-14 nan 1.4334413724104584e-15
1e-14 8564.43 34.28589741342205 0.5207714495136953 0.08352508332719193 1.4208487203133298 0.5363443887725116 0.08217149155803076 nan 9.689612112196454e-15 nan 2.9707423748099817e-15
1e-14 8792.32 35.668783554665765 0.5066486564465433 0.0782516565384052 1.9947949365277213 0.526891741902107 0.07650891305509715 nan 7.509869356942041e-15 nan 5.738041434220995e-15
1e-14 9026.27 39.1524314894169 0.5044819960924367 0.07392534461607232 2.6931644613780517 0.5205946108398639 0.07255008180780513 nan 6.877006576074026e-15 nan 1.1007398365000575e-14
1e-14 9266.45 44.54071529943945 0.5100189220038079 0.07082642035775126 3.0278827801974955 0.5172737447447026 0.07025547253774507 nan 7.477088448850515e-15 nan 1.917247983306038e-14
1e-14 9513.02 51.771365065198175 0.5186184913584955 0.0692513109626595 3.0415367979826047 0.5160961680149635 0.06952852093674308 nan 9.335916057987106e-15 nan 3.0064632281978267e-14
1e-14 9766.15 60.80716819278269 0.5278321465215781 0.06917045787285886 2.974877544362541 0.5164510348080762 0.07024521236245915 nan 1.2987155516274224e-14 nan 4.377452590941271e-14
1e-14 10026.01 71.46601511600535 0.5360350441826731 0.07059696984853435 2.9395612903157082 0.5184355819246887 0.07232588483097648 nan 2.0085546679810175e-14 nan 6.142047388038864e-14
1e-14 10292.79 83.16318605038805 0.5421763977797265 0.07366604079860667 2.925497616517499 0.5220844394503712 0.07579367043780669 nan 3.4327253085917075e-14 nan 8.580313405600388e-14
1e-14 10566.67 94.87312534072296 0.5457563998974871 0.07854146348007282 2.8676576266809937 0.527120075032281 0.08071199166834012 nan 6.348938890392355e-14 nan 1.2210120135458294e-13
1e-14 10847.84 105.89728178596552 0.5468908709953086 0.08530189845499703 2.6778443421963543 0.53318523387521 0.08709170872859659 nan 1.2385477418203793e-13 nan 1.7899830250422642e-13
1e-14 11136.49 116.77869856888594 0.5464668984310358 0.09386803528493337 2.323899456200656 0.5399381636672437 0.09488501732531052 nan 2.486826409106129e-13 nan 2.7178690414050615e-13
1e-14 11432.82 128.80967496314528 0.5459713005876399 0.103975733443814 1.913263056189679 0.5468638568775185 0.10402817693898166 nan 4.999240306680564e-13 nan 4.22137529509758e-13
1e-14 11737.03 142.83912771871374 0.5466307342594741 0.11525629213473 1.5691506841424885 0.5534900601696777 0.11441022685189625 nan 9.841596813228548e-13 nan 6.399230082485008e-13
1e-14 12049.34 159.3028516260562 0.5484187367566014 0.12736759928570277 1.330423218066172 0.5596567082768537 0.12575881768060773 nan 1.8784330113559844e-12 nan 9.248487595423254e-13
1e-14 12369.96 179.021170812343 0.5496719303537172 0.13997601913958466 1.1945925434334008 0.564947668385592 0.13755400381208507 nan 3.413841100418785e-12 nan 1.282685581299279e-12
1e-14 12699.11 202.96817181243495 0.5478618989193185 0.15246493005111128 1.1600065797456278 0.5683608554885468 0.14890760066052902 nan 5.702149924181293e-12 nan 1.6884934260656507e-12
1e-14 13037.02 231.22262323463627 0.5417834713381886 0.1635592001521883 1.2360115429530734 0.5686229182432139 0.15845468204684351 nan 8.386872839927796e-12 nan 2.121138520103216e-12
1e-14 13383.92 262.69074941296367 0.5337879313737443 0.1712147443088723 1.4290979801790273 0.5650492253134709 0.16466432440502937 nan 1.0592682041028095e-11 nan 2.836375886965487e-12
1e-14 13740.05 296.0179739638853 0.5285297886801706 0.1734205499349685 1.6706898810007378 0.5582574840471571 0.16676825235246875 nan 1.1673312261262464e-11 nan 3.963462104765404e-12
1e-14 14105.65 330.9905352035224 0.5277970698943956 0.17031992076887206 1.8143583859583803 0.5497065989642103 0.16530155134161192 nan 1.1770310927200954e-11 nan 5.635261697234669e-12
1e-14 14480.99 369.0616390285536 0.5300187316725964 0.1640945327380155 1.8560211498926236 0.5405354731268452 0.16155841536494767 nan 1.1347616357826365e-11 nan 8.049722117441123e-12
1e-14 14866.31 412.20440749356135 0.533693560558093 0.1567751754886854 1.8827145648144417 0.5313377951285776 0.15690345827226576 nan 1.0782442615958364e-11 nan 1.145552973465184e-11
1e-14 15261.89 461.5046530029134 0.5380968581292829 0.14988834914034166 1.9285395108892194 0.522958886671167 0.1525880336107607 nan 1.051247098000389e-11 nan 1.61897039641436e-11
1e-14 15667.99 517.0337088018046 0.5427762850635158 0.14484389926552127 1.9753060804538387 0.5166797261357162 0.14979036009424587 7.231560615258396e-13 1.1135409002716733e-11 7.257865636763682e-13 2.2976830818389864e-11
1e-14 16084.89 578.4971959792911 0.5472670301222715 0.14279452713647475 1.9971124862689948 0.5134883717013785 0.14945911027933684 6.06152188405263e-12 1.3427960710657e-11 6.1252373376286475e-12 3.3910536597784987e-11
1e-14 16512.89 645.8806246018686 0.551076089499246 0.14433351853914617 1.9993117222154275 0.5135825214151242 0.1521044154706747 1.7955172598173663e-11 1.8657975078984027e-11 1.820778961022983e-11 5.054254493659266e-11
1e-14 16952.28 719.930347113043 0.5537386992271854 0.14953852558348266 2.02136326982234 0.5161615284828542 0.1578736111535944 3.9765030694012834e-11 2.8997353933115052e-11 4.0067587377679313e-11 7.557592706718964e-11
1e-14 17403.36 802.0999113783898 0.55494560284595 0.1582704200908343 2.102664512991392 0.5200379569655099 0.1667339143783544 7.712433392074613e-11 4.81532807828822e-11 7.656489789716474e-11 1.1304266674993538e-10
1e-14 17866.45 893.4393059630559 0.5547041718270704 0.17037118887999766 2.223184560894953 0.5247178932412128 0.1784731509534651 1.3570436588815622e-10 8.325479379595832e-11 1.3399322111943791e-10 1.6930172746702844e-10
1e-14 18341.85 992.4268880149115 0.5533507722824915 0.18548502797343117 2.224870011758635 0.5303162847290113 0.19253425576269365 2.1759433004300111e-10 1.4823547123985087e-10 2.2112858015630381e-10 2.5425276588840505e-10
1e-14 18829.91 1091.5274260375293 0.5515460519715671 0.20256618313800429 1.9532151187722908 0.5364228809689572 0.20789777716919647 3.2352560141687494e-10 2.646764048245979e-10 3.519475182294079e-10 3.825047891688522e-10
1e-14 19330.95 1177.1482347511153 0.550012853689162 0.21965625190855542 1.586178583656379 0.5418662366533266 0.2230055491966819 4.572603379795231e-10 4.538653927962903e-10 5.369534623613344e-10 5.741320522499042e-10
1e-14 19845.32 1240.451936963445 0.5490248399804485 0.2343047404410837 1.3175150119132306 0.5454877073035371 0.23585903483425774 6.26395452684406e-10 7.202245009183197e-10 8.003967472283612e-10 8.623880586116058e-10
1e-14 20373.38 1284.2781992667005 0.5484055834737142 0.24399139327059557 1.1678411961850996 0.5466806444621982 0.24431192353071157 8.441563974858244e-10 1.0366659977785937e-09 1.1799074351721391e-09 1.2922970111679524e-09
1e-14 20915.5 1314.740147569866 0.548079385206685 0.2462178748220024 1.1081102092423918 0.5453585873901197 0.24625326991251245 1.1230458039483366e-09 1.3416563048848774e-09 1.7181293921699314e-09 1.9194791525753965e-09
1e-14 21472.03 1333.9561452283 0.5486519182620788 0.23960172956710807 1.1085267397249412 0.5423955638645509 0.2404667561287562 1.4689973563294363e-09 1.5821171955050946e-09 2.476046349206219e-09 2.8155109106585525e-09
1e-14 22043.38 1341.8283034150315 0.5507132135285074 0.2258334031370593 1.1413326405445081 0.5395805438324641 0.22809556200448583 1.8848363375381365e-09 1.7754531929482928e-09 3.5565499862984824e-09 4.079431719247589e-09
1e-14 22629.93 1341.0385329828996 0.5538364169830067 0.20889606853447346 1.187599767532099 0.5386850710908407 0.21212307899702698 2.3736606942714815e-09 2.002317962000521e-09 5.054000501471667e-09 5.775288255175931e-09
1e-14 23232.08 1336.250974394807 0.5571578273632299 0.19248432780812771 1.2443040770862934 0.5404889532551695 0.1957676419691446 2.955586112621695e-09 2.3575315029219563e-09 6.714258439996325e-09 7.511457118820143e-09
1e-14 23850.26 1326.1881635249154 0.5603643461303552 0.17879577723025325 1.3163160391489572 0.544436914400974 0.18156561496591603 3.6965321279727417e-09 2.9251692011690985e-09 8.79928877066314e-09 9.592996409153694e-09
1e-14 24484.89 1298.5216660513322 0.5637430337349337 0.1687494145917632 1.4017704705780019 0.5492717640756142 0.17102266937437446 4.729109917474237e-09 3.790113774047945e-09 1.1437691666244765e-08 1.2183072782164135e-08
1e-14 25136.4 1232.8715617938449 0.5675835853292411 0.16249714888678363 1.4967474984974216 0.5541282646829272 0.16461408858391827 6.26430443300409e-09 5.087738061461158e-09 1.4802726403493098e-08 1.5471971566506913e-08
1e-14 25805.26 1115.5851913453655 0.5716840996763368 0.15979759296344428 1.6238222043613046 0.5587587956030935 0.1621026064396669 8.58812670880095e-09 7.05116793651884e-09 1.9177130050248336e-08 1.9756887325781448e-08
1e-14 26491.9 965.0099868479746 0.5753586664669822 0.16023113759950636 1.8502445883340777 0.5626843087813913 0.1629697222357851 1.202723012442313e-08 9.959811819340324e-09 2.4960767987854775e-08 2.5452186880293802e-08
1e-14 27196.82 830.8657998604842 0.5780839641374971 0.1630876629208191 2.2473242271914686 0.5653557562752487 0.166465331831828 1.6903747616846906e-08 1.4089783710011123e-08 3.2465850454556273e-08 3.2860618112281896e-08
1e-14 27920.5 749.6971836159647 0.5799916021846182 0.16707791035625214 2.763693443841135 0.5662796999050616 0.17139507653326838 2.3544261646813188e-08 1.9558977476795368e-08 4.247567177038582e-08 4.276240916501398e-08
1e-14 28663.43 721.4468944024585 0.5815298257552497 0.17029141496711964 3.201362376443066 0.564998186745891 0.1759144690577954 3.218973088790944e-08 2.5997151500324825e-08 5.70806512604125e-08 5.7277556924212534e-08
1e-14 29426.13 728.4812773176095 0.5834325897932169 0.1704090327395618 3.481997354673153 0.5615497335022825 0.17769678791285495 4.280540416113866e-08 3.2449879823378434e-08 7.827405439453091e-08 7.839176048561785e-08
1e-14 30209.12 755.6421505782278 0.5865106327181608 0.1658164985518233 3.632592681184719 0.5568408274617888 0.17499813994783206 5.5143438618170945e-08 3.8002717608558344e-08 1.0877853591597986e-07 1.0883534034259122e-07
1e-14 31012.95 797.7720010395857 0.5909822873019394 0.157067291083449 3.5467918468404402 0.5524649742747397 0.16794863887309627 6.913108410973194e-08 4.280051454462451e-08 1.525702599376218e-07 1.525940497402342e-07
1e-14 31838.17 856.8669262561344 0.596159903603545 0.14662212613820438 3.0788680176699192 0.5499497257212237 0.15848672883131637 8.52078392071132e-08 4.825431334714987e-08 2.154876330603408e-07 2.154973777425166e-07
1e-14 32685.35 932.5657365171605 0.6008118200056639 0.13708307045563672 2.4303263457546307 0.5504050246617868 0.14887798296673585 1.0424152732141776e-07 5.6646448389480705e-08 3.063257566840385e-07 3.0632958601202045e-07
1e-14 33555.07 1016.3884032261121 0.6040083991146226 0.13000669238769844 1.918924497760842 0.5539070383113159 0.1407156793858607 1.2766695424958336e-07 7.054147877526026e-08 4.248121433016734e-07 4.2481331848286397e-07
1e-14 34447.93 1096.9276531563282 0.6057119048306445 0.12583050533569662 1.597621561619536 0.5589895567459239 0.13492426045491893 1.5816447974002315e-07 9.21578135995643e-08 5.805741250778281e-07 5.805745108287408e-07
1e-14 35364.55 1168.1180588128805 0.6063014801732083 0.12437896170098339 1.4066324114433475 0.5637050272978772 0.13191129644749333 1.9977524422709873e-07 1.2354877854138291e-07 7.845649225896435e-07 7.845650569530197e-07
1e-14 36305.56 1230.1197758770263 0.6059677588275371 0.12513298072669818 1.2980860045888267 0.5674787115665789 0.1314229807935245 2.569770806054867e-07 1.6843609240650276e-07 1.0534823229332634e-06 1.053482387368566e-06
1e-14 37271.61 1284.2172224886651 0.6048409487319137 0.12711247177541327 1.2485591165168086 0.5711290570076942 0.13241026479449602 3.333907967466839e-07 2.3320338351861928e-07 1.411516293572024e-06 1.4115163442464988e-06
1e-14 38263.36 1329.6619744833843 0.6035105146941999 0.1290086513853294 1.2432941112710807 0.5752024452594156 0.13349923798608795 4.3217624185379044e-07 3.242667310077386e-07 1.8916139117774725e-06 1.8916139605678603e-06
1e-14 39281.5 1365.2641691199753 0.6027124194950808 0.13006606920495234 1.2734458920819853 0.5794523402226021 0.13399894468967688 5.591370117564712e-07 4.4726527813193357e-07 2.527157443774633e-06 2.5271575356295e-06
1e-14 40326.74 1387.5392806156244 0.602264877371203 0.13096726390619665 1.3468790016893641 0.5828193975469868 0.13463665018052848 7.264262394000598e-07 6.102411667113719e-07 3.293304048952301e-06 3.2933048950402433e-06
1e-14 41399.79 1381.207919281248 0.6010763845611751 0.1332700510914397 1.4866824466593416 0.5836488309623594 0.1369411214032034 9.547217050958185e-07 8.255484915173124e-07 4.359971504993652e-06 4.3599775329216676e-06
1e-14 42501.39 1321.2741478465673 0.5981044594211582 0.13801823485907197 1.6960443657745556 0.5812087829969811 0.14174041509342852 1.2721445911052059e-06 1.1132016123338025e-06 5.875725453411947e-06 5.875753860032788e-06
